model,framework,training_id,model_full,direction,batch_size,round,converter,original_size,converted_size,original_infererence_time,converted_infererence_time,conversion_time,saving_converted_time,overral_time,avg_abs_error,median_abs_error,min_abs_error,max_abs_error,avg_rel_error,median_rel_error,min_rel_error,max_rel_error
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,onnx-keras2,10,5,onnx2keras,89756056,44817208,0.3317077159881592,0.33590006828308105,0.49680638313293457,0.1824355125427246,2.266873359680176,3.9613352e-07,7.9744495e-09,1.4779289e-12,4.1127205e-06,6.2148015e-06,5.363154e-06,8.376753e-08,2.3876173e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,kera-onnx,10,6,onnxruntime,89756056,44688726,0.06482982635498047,0.082244873046875,10.381901741027832,,10.726512432098389,6.457415e-07,1.4901161e-08,1.0231815e-12,4.5895576e-06,7.246839e-06,6.471103e-06,1.1676597e-07,2.7246131e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,keras-keras2,10,6,onnx2keras,89756056,44817208,0.06482982635498047,0.3375823497772217,0.4953126907348633,0.18409013748168945,2.0008039474487305,6.6698504e-07,1.5745172e-08,6.82121e-13,8.761883e-06,9.543685e-06,7.2114162e-06,8.583494e-08,3.5876947e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,onnx-keras2,10,6,onnx2keras,89756056,44817208,0.06482982635498047,0.3375823497772217,0.4953126907348633,0.18409013748168945,2.0008039474487305,4.818897e-07,9.371433e-09,2.6147973e-12,6.0796738e-06,6.771858e-06,4.7178905e-06,7.702365e-08,2.6366884e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,kera-onnx,10,7,onnxruntime,89756056,44688726,0.06610250473022461,0.09385514259338379,9.854506254196167,,10.199691772460938,7.7015306e-07,9.225914e-09,2.2737368e-13,6.7949295e-06,8.470395e-06,6.779539e-06,1.1615183e-07,3.3600605e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,keras-keras2,10,7,onnx2keras,89756056,44817208,0.06610250473022461,0.33561205863952637,0.5035290718078613,0.18214130401611328,2.063585042953491,8.55338e-07,1.8975697e-08,1.1368684e-13,8.7320805e-06,1.2401605e-05,1.0406966e-05,6.450908e-08,4.4634384e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,onnx-keras2,10,7,onnx2keras,89756056,44817208,0.06610250473022461,0.33561205863952637,0.5035290718078613,0.18214130401611328,2.063585042953491,4.7179932e-07,1.1059456e-08,9.094947e-13,4.3809414e-06,7.642066e-06,6.3273883e-06,1.2013733e-07,2.382341e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,kera-onnx,10,8,onnxruntime,89756056,44688726,0.06659102439880371,0.08167314529418945,9.960639476776123,,10.272813558578491,7.5796356e-07,1.0157237e-08,3.9790393e-13,5.543232e-06,7.0207607e-06,5.8367254e-06,7.632969e-08,2.29537e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,keras-keras2,10,8,onnx2keras,89756056,44817208,0.06659102439880371,0.3376047611236572,0.4895133972167969,0.18544745445251465,1.9997756481170654,6.7443165e-07,1.094304e-08,1.5916157e-12,6.4074993e-06,9.186174e-06,7.5692706e-06,1.7567311e-07,3.160655e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,onnx-keras2,10,8,onnx2keras,89756056,44817208,0.06659102439880371,0.3376047611236572,0.4895133972167969,0.18544745445251465,1.9997756481170654,4.1462218e-07,7.450581e-09,9.094947e-13,5.2452087e-06,6.9385737e-06,5.2187215e-06,1.5493026e-07,2.7588776e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,kera-onnx,10,9,onnxruntime,89756056,44688726,0.06553125381469727,0.08379602432250977,10.066316604614258,,10.425687313079834,6.5359217e-07,1.8801074e-08,0.0,6.377697e-06,9.877789e-06,8.564311e-06,0.0,3.0379162e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,keras-keras2,10,9,onnx2keras,89756056,44817208,0.06553125381469727,0.33341526985168457,0.5083634853363037,0.18166232109069824,2.039342164993286,6.370488e-07,2.3166649e-08,4.6611603e-12,7.4207783e-06,1.3198504e-05,1.2581694e-05,4.8637776e-07,4.514446e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,onnx-keras2,10,9,onnx2keras,89756056,44817208,0.06553125381469727,0.33341526985168457,0.5083634853363037,0.18166232109069824,2.039342164993286,4.4451488e-07,8.3236955e-09,0.0,5.2154064e-06,7.1980658e-06,5.4510965e-06,0.0,4.0950952e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,kera-onnx,20,0,onnxruntime,89756056,44688726,0.13252711296081543,0.15592527389526367,10.462562084197998,,10.941282033920288,5.5897743e-07,7.82893e-09,0.0,5.364418e-06,7.3487768e-06,6.267487e-06,0.0,3.1042382e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,keras-keras2,20,0,onnx2keras,89756056,44817208,0.13252711296081543,0.4291996955871582,0.49140501022338867,0.18477702140808105,2.154447078704834,7.832802e-07,1.5919795e-08,2.2737368e-13,7.1525574e-06,1.03285765e-05,9.263436e-06,1.3101143e-07,3.4192635e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,onnx-keras2,20,0,onnx2keras,89756056,44817208,0.13252711296081543,0.4291996955871582,0.49140501022338867,0.18477702140808105,2.154447078704834,4.7335917e-07,1.169974e-08,0.0,5.3346157e-06,7.250408e-06,5.934124e-06,0.0,2.7757376e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,kera-onnx,20,1,onnxruntime,89756056,44688726,0.06539678573608398,0.15508127212524414,10.108147382736206,,10.491718292236328,6.036101e-07,1.5686965e-08,3.410605e-13,6.7055225e-06,8.161321e-06,6.9044904e-06,8.487416e-08,3.2016535e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,keras-keras2,20,1,onnx2keras,89756056,44817208,0.06539678573608398,0.35854125022888184,0.5029830932617188,0.18800950050354004,2.07732892036438,8.601694e-07,2.0576408e-08,1.8189894e-12,7.95722e-06,1.169855e-05,1.0561995e-05,2.3837065e-07,4.2386044e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,onnx-keras2,20,1,onnx2keras,89756056,44817208,0.06539678573608398,0.35854125022888184,0.5029830932617188,0.18800950050354004,2.07732892036438,4.995378e-07,1.3969839e-08,0.0,4.5597553e-06,8.54194e-06,7.69854e-06,0.0,3.252233e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,kera-onnx,20,2,onnxruntime,89756056,44688726,0.07190155982971191,0.16469502449035645,10.150216341018677,,10.551364183425903,8.766551e-07,9.138603e-09,0.0,7.599592e-06,8.413078e-06,7.599972e-06,0.0,3.331436e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,keras-keras2,20,2,onnx2keras,89756056,44817208,0.07190155982971191,0.36479687690734863,0.5253794193267822,0.1904444694519043,2.0881571769714355,1.1763134e-06,1.7811544e-08,0.0,1.1086464e-05,1.1907191e-05,1.0079202e-05,0.0,4.708346e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,onnx-keras2,20,2,onnx2keras,89756056,44817208,0.07190155982971191,0.36479687690734863,0.5253794193267822,0.1904444694519043,2.0881571769714355,5.595348e-07,1.0244548e-08,0.0,5.2154064e-06,8.366101e-06,7.2101648e-06,0.0,3.1527252e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,kera-onnx,20,3,onnxruntime,89756056,44688726,0.07240986824035645,0.1591346263885498,9.964761018753052,,10.373351335525513,7.286614e-07,1.2048986e-08,4.5474735e-13,1.04904175e-05,8.084608e-06,6.4346286e-06,6.037701e-08,2.5347928e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,keras-keras2,20,3,onnx2keras,89756056,44817208,0.07240986824035645,0.33998560905456543,0.4903140068054199,0.18351411819458008,2.03424334526062,8.788379e-07,1.5832484e-08,1.1368684e-12,9.357929e-06,1.1232856e-05,1.0123166e-05,1.0680261e-07,4.5652603e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,onnx-keras2,20,3,onnx2keras,89756056,44817208,0.07240986824035645,0.33998560905456543,0.4903140068054199,0.18351411819458008,2.03424334526062,4.268802e-07,1.31258275e-08,6.82121e-13,4.2021275e-06,7.0284796e-06,5.4162983e-06,6.587343e-08,2.8083474e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,kera-onnx,20,4,onnxruntime,89756056,44688726,0.06797361373901367,0.1582353115081787,10.647585153579712,,11.068445920944214,7.006731e-07,1.1234079e-08,4.5474735e-13,7.2419643e-06,7.741789e-06,7.0723777e-06,8.9173376e-08,2.5842239e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,keras-keras2,20,4,onnx2keras,89756056,44817208,0.06797361373901367,0.3357572555541992,0.5117659568786621,0.1824960708618164,2.01926851272583,1.0504141e-06,1.717126e-08,1.5916157e-12,1.0967255e-05,1.1274178e-05,9.687724e-06,4.051903e-07,4.332451e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,onnx-keras2,20,4,onnx2keras,89756056,44817208,0.06797361373901367,0.3357572555541992,0.5117659568786621,0.1824960708618164,2.01926851272583,4.843752e-07,9.837095e-09,0.0,4.440546e-06,7.0586275e-06,6.054912e-06,0.0,2.657058e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,kera-onnx,20,5,onnxruntime,89756056,44688726,0.07060027122497559,0.15650296211242676,9.98890209197998,,10.37760329246521,6.6593157e-07,1.3096724e-08,0.0,5.9604645e-06,7.607207e-06,6.4116975e-06,0.0,3.022957e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,keras-keras2,20,5,onnx2keras,89756056,44817208,0.07060027122497559,0.3352818489074707,0.493544340133667,0.18145275115966797,2.050295114517212,9.109231e-07,1.4144462e-08,0.0,9.506941e-06,1.0084731e-05,8.141669e-06,0.0,4.3055803e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,onnx-keras2,20,5,onnx2keras,89756056,44817208,0.07060027122497559,0.3352818489074707,0.493544340133667,0.18145275115966797,2.050295114517212,5.5427563e-07,1.3038516e-08,0.0,6.198883e-06,7.645113e-06,6.381756e-06,0.0,2.4754625e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,kera-onnx,20,6,onnxruntime,89756056,44688726,0.25962042808532715,0.15544605255126953,9.680159330368042,,10.257198095321655,7.210139e-07,9.57516e-09,0.0,8.5532665e-06,8.527155e-06,7.4327536e-06,0.0,3.7615464e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,keras-keras2,20,6,onnx2keras,89756056,44817208,0.25962042808532715,0.3424408435821533,0.4960479736328125,0.19253277778625488,2.20635724067688,1.0453856e-06,1.5599653e-08,7.9580786e-13,9.834766e-06,1.0475995e-05,9.6639615e-06,8.448963e-08,3.7181526e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,onnx-keras2,20,6,onnx2keras,89756056,44817208,0.25962042808532715,0.3424408435821533,0.4960479736328125,0.19253277778625488,2.20635724067688,6.3245403e-07,1.1845259e-08,2.2737368e-13,6.9737434e-06,7.763003e-06,6.2320796e-06,1.2259316e-07,2.7261258e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,kera-onnx,20,7,onnxruntime,89756056,44688726,0.07021856307983398,0.16358351707458496,10.166282892227173,,10.581839799880981,6.5745303e-07,1.34750735e-08,1.364242e-12,7.212162e-06,8.923481e-06,7.348076e-06,1.2472167e-07,3.616111e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,keras-keras2,20,7,onnx2keras,89756056,44817208,0.07021856307983398,0.33815622329711914,0.48998379707336426,0.1837925910949707,2.015336513519287,9.683457e-07,1.839362e-08,0.0,1.1563301e-05,1.21542e-05,1.0914146e-05,0.0,4.2216074e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,onnx-keras2,20,7,onnx2keras,89756056,44817208,0.07021856307983398,0.33815622329711914,0.48998379707336426,0.1837925910949707,2.015336513519287,5.1244734e-07,1.268927e-08,0.0,5.0365925e-06,8.277264e-06,7.2582143e-06,0.0,2.5244368e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,kera-onnx,20,8,onnxruntime,89756056,44688726,0.06716513633728027,0.15578770637512207,10.17444133758545,,10.567304134368896,5.621995e-07,1.1903467e-08,2.2737368e-13,5.6922436e-06,6.8186946e-06,5.9455724e-06,1.364231e-07,2.3305907e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,keras-keras2,20,8,onnx2keras,89756056,44817208,0.06716513633728027,0.3331289291381836,0.50197434425354,0.18341517448425293,2.0120112895965576,6.950729e-07,1.4289981e-08,1.1368684e-13,7.838011e-06,8.984167e-06,7.5894045e-06,7.654682e-08,2.967796e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,onnx-keras2,20,8,onnx2keras,89756056,44817208,0.06716513633728027,0.3331289291381836,0.50197434425354,0.18341517448425293,2.0120112895965576,4.878158e-07,9.022187e-09,0.0,5.930662e-06,7.3241417e-06,6.1251567e-06,0.0,2.5859106e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,kera-onnx,20,9,onnxruntime,89756056,44688730,0.06158757209777832,0.1540670394897461,10.212644338607788,,10.597270727157593,6.089241e-07,1.2048986e-08,9.094947e-13,5.4240227e-06,8.116519e-06,6.9219986e-06,1.7054943e-07,3.160183e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,keras-keras2,20,9,onnx2keras,89756056,44817208,0.06158757209777832,0.3421511650085449,0.49459385871887207,0.18338847160339355,1.99764084815979,6.334316e-07,1.3053068e-08,0.0,7.688999e-06,1.0440226e-05,7.969324e-06,0.0,4.484598e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,onnx-keras2,20,9,onnx2keras,89756056,44817208,0.06158757209777832,0.3421511650085449,0.49459385871887207,0.18338847160339355,1.99764084815979,3.7320643e-07,1.094304e-08,5.684342e-13,4.23193e-06,7.0796323e-06,5.328251e-06,1.0979382e-07,2.9929608e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,kera-onnx,30,0,onnxruntime,89756056,44688733,0.1320030689239502,0.22809457778930664,9.911823987960815,,10.433624029159546,6.225064e-07,1.3795216e-08,0.0,1.013279e-05,8.621207e-06,6.9889506e-06,0.0,2.736481e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,keras-keras2,30,0,onnx2keras,89756056,44817208,0.1320030689239502,0.4386014938354492,0.5204460620880127,0.19862031936645508,2.2683591842651367,7.139019e-07,2.3690518e-08,0.0,9.000301e-06,1.1457817e-05,9.55918e-06,0.0,4.5200297e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,onnx-keras2,30,0,onnx2keras,89756056,44817208,0.1320030689239502,0.4386014938354492,0.5204460620880127,0.19862031936645508,2.2683591842651367,5.387331e-07,1.1612428e-08,0.0,6.8843365e-06,7.182193e-06,5.5227665e-06,0.0,3.1892716e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,kera-onnx,30,1,onnxruntime,89756056,44688733,0.06804537773132324,0.23384404182434082,10.198479652404785,,10.671602010726929,7.137147e-07,1.0477379e-08,0.0,9.894371e-06,8.328343e-06,6.772356e-06,0.0,3.0289148e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,keras-keras2,30,1,onnx2keras,89756056,44817208,0.06804537773132324,0.365464448928833,0.5160417556762695,0.19410490989685059,2.07205867767334,7.423385e-07,1.5512342e-08,0.0,1.14142895e-05,1.1388526e-05,9.388908e-06,0.0,5.03522e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,onnx-keras2,30,1,onnx2keras,89756056,44817208,0.06804537773132324,0.365464448928833,0.5160417556762695,0.19410490989685059,2.07205867767334,4.3353668e-07,1.0244548e-08,0.0,6.854534e-06,7.733341e-06,6.1386236e-06,0.0,3.7485053e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,kera-onnx,30,2,onnxruntime,89756056,44688733,0.06685280799865723,0.23711538314819336,10.230904340744019,,10.703853845596313,5.9338896e-07,1.6356353e-08,5.684342e-13,8.404255e-06,8.072788e-06,6.1127134e-06,6.6914225e-08,4.326151e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,keras-keras2,30,2,onnx2keras,89756056,44817208,0.06685280799865723,0.33505749702453613,0.5149924755096436,0.1822834014892578,2.0495264530181885,7.3233633e-07,1.9383151e-08,0.0,1.13248825e-05,1.1442328e-05,9.486286e-06,0.0,6.239209e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,onnx-keras2,30,2,onnx2keras,89756056,44817208,0.06685280799865723,0.33505749702453613,0.5149924755096436,0.1822834014892578,2.0495264530181885,4.4450513e-07,1.3009412e-08,1.1368684e-13,4.798174e-06,7.927132e-06,6.2893528e-06,5.9697165e-08,3.661321e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,kera-onnx,30,3,onnxruntime,89756056,44688733,0.06772899627685547,0.24021673202514648,10.408318758010864,,10.895055055618286,7.5031227e-07,1.3009412e-08,1.1368684e-12,8.493662e-06,9.629598e-06,7.530809e-06,1.031215e-07,4.0817038e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,keras-keras2,30,3,onnx2keras,89756056,44817208,0.06772899627685547,0.33768773078918457,0.5123617649078369,0.18370628356933594,2.0207102298736572,8.4434964e-07,2.066372e-08,4.5474735e-13,8.821487e-06,1.3857748e-05,1.0812795e-05,8.0766426e-08,4.970487e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,onnx-keras2,30,3,onnx2keras,89756056,44817208,0.06772899627685547,0.33768773078918457,0.5123617649078369,0.18370628356933594,2.0207102298736572,4.2490774e-07,1.2340024e-08,0.0,6.67572e-06,8.553418e-06,6.7543997e-06,0.0,4.586144e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,kera-onnx,30,4,onnxruntime,89756056,44688733,0.06798434257507324,0.22530651092529297,9.861908674240112,,10.318400859832764,7.7474067e-07,1.29512046e-08,0.0,8.225441e-06,8.9038995e-06,7.943035e-06,0.0,2.9347446e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,keras-keras2,30,4,onnx2keras,89756056,44817208,0.06798434257507324,0.3372623920440674,0.48563671112060547,0.18284130096435547,2.0239434242248535,8.3071353e-07,1.6589183e-08,0.0,9.864569e-06,1.0838257e-05,8.928926e-06,0.0,5.0334504e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,onnx-keras2,30,4,onnx2keras,89756056,44817208,0.06798434257507324,0.3372623920440674,0.48563671112060547,0.18284130096435547,2.0239434242248535,4.4925818e-07,1.1670636e-08,0.0,4.9471855e-06,7.2426706e-06,6.222402e-06,0.0,2.9906685e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,kera-onnx,30,5,onnxruntime,89756056,44688733,0.32562899589538574,0.23279595375061035,9.71106243133545,,10.432373046875,6.152348e-07,1.2427336e-08,0.0,7.212162e-06,8.698651e-06,7.2610355e-06,0.0,3.7841943e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,keras-keras2,30,5,onnx2keras,89756056,44817208,0.32562899589538574,0.36356496810913086,0.5174033641815186,0.18958044052124023,2.316929578781128,6.3252065e-07,2.1565938e-08,0.0,1.1861324e-05,1.1136029e-05,8.702475e-06,0.0,4.817677e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,onnx-keras2,30,5,onnx2keras,89756056,44817208,0.32562899589538574,0.36356496810913086,0.5174033641815186,0.18958044052124023,2.316929578781128,4.854841e-07,9.8661985e-09,1.1368684e-13,6.3180923e-06,7.58917e-06,6.4918104e-06,6.694161e-08,2.7179103e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,kera-onnx,30,6,onnxruntime,89756056,44688733,0.05571246147155762,0.22660231590270996,10.273086309432983,,10.760427951812744,7.92213e-07,1.44355e-08,0.0,8.761883e-06,9.854959e-06,9.05844e-06,0.0,3.6184247e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,keras-keras2,30,6,onnx2keras,89756056,44817208,0.05571246147155762,0.33850526809692383,0.493624210357666,0.18453550338745117,1.9878783226013184,7.606439e-07,2.1595042e-08,0.0,8.285046e-06,1.221479e-05,9.877962e-06,0.0,5.8086407e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,onnx-keras2,30,6,onnx2keras,89756056,44817208,0.05571246147155762,0.33850526809692383,0.493624210357666,0.18453550338745117,1.9878783226013184,4.893739e-07,1.02154445e-08,0.0,6.914139e-06,7.829943e-06,6.433087e-06,0.0,3.4809385e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,kera-onnx,30,7,onnxruntime,89756056,44688733,0.0691378116607666,0.22887110710144043,10.161248683929443,,10.651310443878174,6.262418e-07,1.3766112e-08,1.1368684e-12,8.761883e-06,8.753723e-06,6.8437075e-06,7.959696e-08,3.9014645e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,keras-keras2,30,7,onnx2keras,89756056,44817208,0.0691378116607666,0.33309078216552734,0.4829256534576416,0.1828007698059082,2.0142977237701416,8.211476e-07,1.8189894e-08,3.410605e-13,9.775162e-06,1.205361e-05,1.0509987e-05,9.981939e-08,6.11664e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,onnx-keras2,30,7,onnx2keras,89756056,44817208,0.0691378116607666,0.33309078216552734,0.4829256534576416,0.1828007698059082,2.0142977237701416,4.996826e-07,1.4202669e-08,0.0,5.543232e-06,7.837337e-06,6.212518e-06,0.0,3.5372213e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,kera-onnx,30,8,onnxruntime,89756056,44688733,0.0680091381072998,0.24200749397277832,10.040364503860474,,10.515001058578491,8.2819133e-07,1.6880222e-08,1.4779289e-12,9.000301e-06,9.59843e-06,8.484991e-06,1.8685293e-07,3.53614e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,keras-keras2,30,8,onnx2keras,89756056,44817208,0.0680091381072998,0.33746337890625,0.48307156562805176,0.18231606483459473,2.0170600414276123,9.092642e-07,1.8044375e-08,0.0,1.1056662e-05,1.20254e-05,9.828952e-06,0.0,4.4527173e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,onnx-keras2,30,8,onnx2keras,89756056,44817208,0.0680091381072998,0.33746337890625,0.48307156562805176,0.18231606483459473,2.0170600414276123,5.816475e-07,1.3096724e-08,3.410605e-13,8.523464e-06,8.098094e-06,6.3401526e-06,7.7814214e-08,3.3206594e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,kera-onnx,30,9,onnxruntime,89756056,44688733,0.06752991676330566,0.23549985885620117,9.894275903701782,,10.390477657318115,5.254136e-07,1.1263182e-08,0.0,9.715557e-06,8.18932e-06,6.4669653e-06,0.0,3.5781988e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,keras-keras2,30,9,onnx2keras,89756056,44817208,0.06752991676330566,0.367814302444458,0.5206892490386963,0.18930721282958984,2.1806020736694336,7.151507e-07,1.2805685e-08,0.0,1.0371208e-05,1.0427181e-05,8.502508e-06,0.0,5.0467013e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,onnx-keras2,30,9,onnx2keras,89756056,44817208,0.06752991676330566,0.367814302444458,0.5206892490386963,0.18930721282958984,2.1806020736694336,4.284952e-07,1.033186e-08,0.0,6.1690807e-06,7.242735e-06,5.8206356e-06,0.0,2.7185262e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,kera-onnx,40,0,onnxruntime,89756056,44688733,0.20375323295593262,0.309112548828125,10.296824216842651,,10.995551586151123,7.606909e-07,1.1874363e-08,0.0,8.583069e-06,8.707148e-06,7.4278632e-06,0.0,3.7276735e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,keras-keras2,40,0,onnx2keras,89756056,44817208,0.20375323295593262,0.525609016418457,0.49149227142333984,0.18501067161560059,2.33687424659729,8.281357e-07,1.7520506e-08,0.0,1.2725592e-05,1.2218998e-05,9.394393e-06,0.0,5.3564574e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,onnx-keras2,40,0,onnx2keras,89756056,44817208,0.20375323295593262,0.525609016418457,0.49149227142333984,0.18501067161560059,2.33687424659729,4.534256e-07,1.5774276e-08,0.0,7.3611736e-06,8.455474e-06,6.381404e-06,0.0,3.882187e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,kera-onnx,40,1,onnxruntime,89756056,44688733,0.07040739059448242,0.3030414581298828,10.23487401008606,,10.784931421279907,6.180778e-07,1.1728844e-08,5.684342e-14,7.867813e-06,8.435584e-06,7.046228e-06,7.8410395e-08,4.3371263e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,keras-keras2,40,1,onnx2keras,89756056,44817208,0.07040739059448242,0.33817076683044434,0.5037107467651367,0.18166422843933105,2.0565428733825684,7.202918e-07,1.740409e-08,0.0,9.030104e-06,1.1918102e-05,9.360582e-06,0.0,6.782709e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,onnx-keras2,40,1,onnx2keras,89756056,44817208,0.07040739059448242,0.33817076683044434,0.5037107467651367,0.18166422843933105,2.0565428733825684,4.172302e-07,1.1525117e-08,6.82121e-13,6.4074993e-06,7.942713e-06,6.2074982e-06,1.1036295e-07,4.1364205e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,kera-onnx,40,2,onnxruntime,89756056,44688733,0.07521581649780273,0.31032347679138184,10.357029676437378,,10.910709381103516,7.0911176e-07,1.2485543e-08,0.0,8.106232e-06,8.6507725e-06,7.0263645e-06,0.0,4.129178e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,keras-keras2,40,2,onnx2keras,89756056,44817208,0.07521581649780273,0.338712215423584,0.49495387077331543,0.18388676643371582,2.028002977371216,7.8772695e-07,1.8480932e-08,3.410605e-13,1.0788441e-05,1.1499438e-05,9.173965e-06,1.7395908e-07,4.5291796e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,onnx-keras2,40,2,onnx2keras,89756056,44817208,0.07521581649780273,0.338712215423584,0.49495387077331543,0.18388676643371582,2.028002977371216,5.1146054e-07,1.0593794e-08,1.1368684e-13,7.2419643e-06,7.635139e-06,5.637763e-06,6.457726e-08,3.2681564e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,kera-onnx,40,3,onnxruntime,89756056,44688733,0.0724484920501709,0.30089306831359863,9.858309745788574,,10.398959875106812,6.6952884e-07,1.5104888e-08,0.0,7.3313713e-06,8.495288e-06,7.0620827e-06,0.0,4.3635948e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,keras-keras2,40,3,onnx2keras,89756056,44817208,0.0724484920501709,0.3730278015136719,0.5119636058807373,0.18996047973632812,2.1292269229888916,7.680457e-07,1.4231773e-08,0.0,1.0848045e-05,1.0787622e-05,8.00586e-06,0.0,6.1938634e-05
resnet18,keras,9,tf_resnet18-cifar10_2021-10-29_9,onnx-keras2,40,3,onnx2keras,89756056,44817208,0.0724484920501709,0.3730278015136719,0.5119636058807373,0.18996047973632812,2.1292269229888916,5.8155655e-07,9.633368e-09,0.0,7.748604e-06,7.5265975e-06,6.1204705e-06,0.0,3.4517434e-05
